ident,Height,Width,Average,Perceptual,Difference,HaarWavelet
87564cf996f25607b3f4a3c2c3738f03,1280,3392,ffffe1ffc07f803f001f001ffc0fff0fff87ff87ffc7ffc0ffe0ffe0fff3fff3,ef5e348d9a55c922e895d2eaa5b74edb94e8ea14f50a7285a56a5a12312e399c,044017008bc00a685b7070b0307c005c020c000d019c01c50025000700230002,c3ff807f803f001f001f000f0007f803f803fc03fc03fe00ffc0ffe0ffe1fff3
0bd941a8340eaec12fd35ffc798599df,6016,4608,ff7ffe7fff3fff3fff9fff9fff9fff8fffcfffcfffefffcfffcfffcfffffffff,eda436da926c4b24b4b26d9399d99991c99299d9998d999ccc996c9964c992db,00400250025000600128003400b400940094001a004a004a005a005a00000010,0f700e300f300f300f900f900f900f8000cf00cf00cf00cf00cf00cf00ff00ff
c0198f7f142f6c3b812ba2f7917c17e3,6400,5632,fbffe3ffe7ffe7ffe7ffc7ffcfffcfffcfff9fff9fff9fff3fff3fff3fff3fff,9f1f7e0ce07ec3f0c3c1e10703feef80e007e3ff03c7ff00001fcf98ff00003e,04000c004a004a004a001a0098009400b400300068006800700050004000d000,f300e300e700e700e700c700cf00cf008f008f001f009f003f003f003f003f00
4151b86419c21be19898dd73724a03c3,1472,4032,fffffffbfff1fff1fff1ff83ff83ff079f1f8e3fce7fcfffffffffffffffffff,eed54a9490b4b7a725e8e90b1b0312f6e0dc6d036376d0dc9e05672764f99c93,000100030003001300070006400e303d6a6838e018d010200080100000000000,fff9fff0ffe0ffc0ff807f003e010c0100010003000f003f0030fff0fff0fff0
de7bc5abdc2ad77daffde75269f02890,8837,5478,3fff3fff9fff9fffcfffcfffefffe7fff3fff3ffe1ffe1fff1fff9ffffffffff,9ce707f8c3fe30f7cc3cfe0f3983c2603c383f86e0e1ce187182fc21cf0671c2,4000600068002800b40094005a000e002d002500168012800780130008000200,3f00bf009f009f008f00cf00c700e700f300f300e100c100e100f900ff00ff00
c6cf7a87a3c590618edfb417100f2b93,9240,6972,3fff9fffcfffe7ffe7fff7fff3fff3fff3fff3fff3ffe7ffcfffcfffcfffdfff,9c78047c878f01e3c1e1c38ff078e03fe03e7838f00f7e0efc03df03ff011fc1,480030009a004a002c002d00250025002500250025000c001800140094003000,3f008f00c700e700e700f700f300f300f300f300f300e300c700cf00cf00cf00
7e5edcdc4718c09f87a59d4d10ae64ec,4789,6225,fffffffff3ffe7ffe7ff8fff9fff9fff9fff9fff8fffcfffc7ffc3ffe7ffffff,9ffc3878f80fe1c1c1f80f870f833c1ef81f387819f01fc01fc1e00ff03f03f0,000004002d000d005a0014003800680068002800340098001c001c000a001000,ff00f700f300e700c7008f008f009f009f009f008f00cf00c300c300e700e700
6226ebfc1f9b743a8b02db4eb7145738,4992,1216,e3ffc3ffc7ff87ff83ffc3ff83ff81fff9fffe0fff0fff83ffe1ffe1ffc1ffc3,9e301e38ca0de00fb19f5a4de432f07999fe27eee7b0cb90b4ca63a7c319c242,0d008d001d002d000f000f003c003f480504009a027c010f0083004f000f001f,80f080f000f000f001f001f001f00070007ff807cc01ce000f800fc00f800f00
4c4c624b8db2f481703c4ee6dea58bc2,4416,1216,ff07ff83ffc3ff83ff81ffc1ff03ff03ff03ff07fe0ffc1ff81fe07f81ff8fff,ecd9c89b93a2656c8c4c32d0c72d386de6993d25e46d9f9ad2359aa4d2250df2,001f001f0007003f00070007003f0037002f024f041e11bc017c07f02f803c40,fe01ff01ff00fe00fe00ff01ff01fe01fe01fe03fc03f807e007c01f007f03ff
ed3028d82ffde075540a2d54abed2b15,1600,2624,fc7ff81ff81fe09fc3c7cfc78fe38ff39ff39ff1bff93ff93ff93ffd3fffffff,8bfe3d00b40fd2bdc350cf6acf248c3e9cb09856d8a1c9d1cd43cfa30a47986f,09e011f0033407380e9d380d3206342670076803680168036809600150004001,f81ff00fc00780078003838387810fc10fc10fe01ff01ff01ff81ff83ffd3fff
f709898cdc46cedb62cef65b87039218,6080,1728,cfffc07fc81ff81ffe07ff83ffe1ffe1ffc1ffc3ff83ff07fe1ffe0ffe0ffc0f,ee85130bb5829b46db2dcea6cd98ec74c46c487ad2cce493e8da706661656b35,1b0011f091f8107c005e023f00030007000f0047000f003e0078007c003c0138,807f003f000fc007f803fe01ff80ff80ff80ff01ff01fe03fc0ffc07f807f80f
8001484017154333b90372d0055508b8,5696,1472,f8fff8ffe1ff83ff83ff83ff83ff87ff83ffc1fff07ffc1fff07ffc3ff03ffb1,bdf019f1e18ff1079a18c77833e38f7386fcc71e9c036cc098466c8e924e41fc,038041e003c01e003f0027000d000f002f800f9003e02078081f0206001f0027,f07fe03f807f00ff00ff00ff01ff01ff00fc803cc01cf0040c010f010e000e00
68fddc3487a506126daa6342d3d31fd5,7424,6656,fffffffffffff3fff9fff9fff1fff3fff7ffe7ffccffccffc9ffc3ffcfffcfff,bdc1e07fc7870f18cc3c31c3e38f1c7e30f00f0198e6671cc3f18cce331dc1e3,000000000400070016801680168025002d004e009d80b1c0b200b68098001200,ff00ff00f300f300f100f900f100f300e300e700cc00c800c100c300c700cf00
458bcc2e21a2359ff2e4013522bc40b0,6528,3328,fffbfff9fff9fff1fff3fff9fff1ffe3ffc7ffc7ffcfff8fff9fff8fffefffff,cab552cdb492ad2a9b69769295a5a954aa524b5664b595ada52ab25bad24b54b,0003000b000b00030006001300030027000c004a001a00980034001c00180020,00f100f100e100f100f100f100f100e100c300c700c7008f008f008f00cf00ff
eec264acfa54ae044fd3312d17f62ffc,6400,6656,fe7ffcfffe7ffe7ffe3fff3fff1fff9fff9fffcfffcfffe3ffe1fff0ffffffff,e2733633933349339d995ac9ad6cb4a64a52a52948b7885ad4adaa76664a66ed,00a005a004a004a000d002600128002000b4001c004a00060027000100000001,0eff0eff0e7f0e7f0e3f0f3f0f1f0f9f009f00cf00cf00e300e000e000ff00ff
7ff087f115da59175d26c39b123e6162,10304,8192,fffffffffcfffcfffcfffcfffcfffcfffe7fff3fff1fff8fffc7ffe7ffe7ffff,e319b390cc63cce692ce692d8492ca6ba5b630da99cc6db6331b332d69968e63,010000000980098005a00180094009a000a002500020009c004a002d000d0000,0f000f000c400c400c000c000c000c00fe00ff00ff10ff00ff07ff07ff07ff0f
2a6c1b639b5a5d0f32b60d8874f517b6,5888,3840,fcffccffccfff87ffc7ff8fff9fff8fff9fff1fff9fff8fff8fffcffffffffff,b18c3331c739198ccce3f98ccc67c673e638e0eeb8c6ccce318c8e618e638ec6,01801180914001a010a01380120003400340068013400b400b40094000000200,fcff8cff88fff87ffc7ff87ff9fff8ff0800010008000800080008000f000f00
751b5369155b1086d5a5f3feeb21bdc5,6784,2944,ffe1ffc1ffe7ffe7ffc7ffe7ffc7ffc7ffe3fff3ffe3ffc7ff87f81f807f87ff,eb69c92934ad4a5292b665ad9af43696cd29324bc4921b5ae25a1db6f24a0ddb,0009000d002d000f000f000e000f004f000700060026004f001e00701bc03c10,00800080008100810081008300810081ff80ff80ff00fc01e0018007001f01ff
2c0e4995c6e82389dc1964ab5ac6a407,5696,896,fe0fff8ffe1fff07fe07fe03ff07ff87ff03fe03fc07f80ff80ff80fc07fc1ff,ed46ce7291a9f3b59a50618e6f666a7691859139ca496e46667296e194b59b89,001e001e007e000e043f007e000e001f0016006e00bd10ba117c01bc03f03748,f803fc03fc07fe03fe03fe03fe03fe03fc03fc01fc03f807f007f007801f807f
62a348a227dfe4006295ea31ce48c4b3,6144,3840,fffffffffff3ffe7ffe7ffcfffcfff9fff9fff3ffe3ffe7ffcfffcfffcffffff,e338cc67931836538c9639b46e6469c9cb333346ccdc3393cce6331c66c7cc99,000400080016002f004d005a001a00b401380068025004f009a0094009a00100,00ff00ff00f300e300c700c7008f008fff10fe10fe30fc30fc70f8f0f8f0fcf0
33828bf89098a295d028099fa2d3560e,6912,7936,e7fff3fff9fffcfffe7fff7fff3fff9fffdfffcfffe7ffe7fff3fff3fff9fffd,eab5357a1ab4097a8cad4e528769c634a71a4799a39cc38ec1c6e186e3c7f1c3,09000680034009a004a00250016800380094005a004a002500160012000b0001,e300f100f100fc00fc70fe30fc30fc90009f00cf00c700e700f300f300f900f9
2e8e1273e497a95810ed43ca7eaf09c6,5824,1088,fc3ff81ff01fe03fe03fe03fe07fe07fe07ff07ff87ff81ffe1fff1fffc3fff3,b27e342dcecb6193d932c78f934cce6c960dcb0c967c485894e9ca539c89da63,18f601b4073c0c6c0a7c0ae80cd848d844d844d820f8117c00be003b00070066,f81ff00fe00fc00fc01f803f801f801fe01f801fc01fe00ff80ffc0fff81fff3
d3abadcb28a19cd4c68edf9be745c4b6,6912,8192,fe7ffe7ffe7ffe7ffe79fe61fe61fe67fe7fff3fff3fff3fff3fff7fffffffff,e66773339dd4a4cc8998532b52a984c68d56ad59632953bb56888ddca95666cd,00c002c000a004a000a304a904a900cc02d10250005002500250025000000000,0e000e000e000e000e790e600e410e470e700f300f300f300f700f700ff00ff0
847b0bf590fcda3530dab8f6b419b1e5,8512,5376,fff9fff3fff3fff7ffe7ffcfffcfff9fff3fff3fff3ffe3ffe7ffe7fff7fffff,e66649999b523664949925b79d25b36db64b84dab3328d4c2569ad4b8d4ab35a,0003001300060025000d005a00940034016802500250025000d000d000400000,00f100f100e300e700e300cf008f001f0f3f0f3f0f3f0e3f0c7f0c7f0c3f0cff
a61bde5fa031a829eed61c44ea348963,7168,2816,fefffe1ffe0ffe03fe01fe00fe00fc00fa01fc07f0ffc1ffcdffc9ff83ff87ff,ee9662319f67b56a66f2d8949bb12e87cc9a9912c34c4ccdc1893f2ce66c0cc9,00b000d8006c008f0013013300430215023700ee01800f001b0012001e000c00,fe1ffc0ffc07fc01fc00fc00fc00f800f000e003c07f81ff81ff81ff01ff03ff
15a3396c7f121c19977fb8cf543da766,1856,576,fffff9ffe03ff01ff00ff007f007f007f007e003e003e003e003f803ff01fe07,e85e91acc6a39b17c74ac9f9ce20c9b4a626ce5836754e4ab3614e29b7346cca,01e003f001e8027c00da05ed056f015f436f0916887f084f00af01af002f007f,fffff8ffe03ff01ff00ff007f007f007f007e003e003e003e003f803fe01fe07
a020b9ccf043e3cbacf294c64fa67d2f,7232,6400,fffbfffbfff9fff9fff9fff9fff9fff9fff9fffbfff3fff3ffe7ffc7ff8fff9f,caa5d2a5ad5aab56b4b5a96ab6daad25524b4cb4936925929b6da592916c24da,000200020003000b000b00090009000b000b000200160007002d004e00180034,00fb00fb00f900f900f900f900f900f900f900f300f300f300e700c7008f009f
a740ac5e9722a89dd2c7afe87b92104a,4864,2368,fff9fff1ffe1ff83ff1fff1fff1ff83fe07fe7ff87ff1fff8fff09ff803fc00f,aefee8015bb09b3f302487e9a40e3d39e13825efcd02317ac347764cc0fb3f82,000b00030003001e003902720874006005c00d00184071003820378023f80a18,fff0ffe0ff80ff01fe07fe1ffe1ff01fc010807000f004f007f0007000008000
995b9aea3d7f6ccda0440b9ec2bfc058,6080,2240,ffffffc7ffc7ffe1ffe3ffe3ffc3ff0fff0fff8ffe1ffe3ffc7ffc7fba3fe1ff,ea53c94e936d24a98d8eb3249ec69692b6b4666dd93a466666c92dadc9263949,001a000f000d000700270026008f021a0032053e047c04e809d069f0667007a0,ff83ff81ffc0ffc0ffe0ffe0fe01fc03f803f003f007c00f800f201f001f803f
2ce127e7731155d1373bfbd0abdc368b,2496,896,fffff83fff1fff8fff87ff8fff07ff0fff9ffe0ffe0fff8fff87ff03f803f8ff,ec96948d9b4c966692c6491995b34b1299bb666dc936a599ced63662ce4db149,0398236758790918091d091b003d003f033b0038003b0119019d0807007f03f1,f1ffd00f8c01e007e007fc0ff007fc01fc0ffc0ffe01ff01fe01fc01f001f07f
d7502ac103c3191346e8d4217809fc22,9088,1408,fc3bf83fe0fff07ff87fe0ffc1ff81ffc0ffe03ff81ffc3ff07ff0ffe0fff3ff,b99c60e6e238631c9ccf9e47e64671b9c7640ed2d8d39c1dc8f018f3cc3c1c0f,007602ec079823d000f007c01f0027c00fe803f610f618ec01f005800fc00f00,f803e007e00ff01ff03fc0ff80ff807f807f800fc003e00fc03f807f80ffe3ff
e4004944daa2e2ab41f4d8cec3adec83,7360,1728,ff0ffe03f003f007ff1ffc1ff83ff07ff0ffe1ffe1ffc1ffc1ffc3ffe0fff0ff,b9306536cf23198cf27806c3c69e8cf999a7392c39e5399fcd3238f68e8c9298,001e006f019f039c003c003800f004f001e003c00bc01b80378017000fc003c0,fe03f801e001e003fc07f80ff01fc03fc03fc07fc07f80ff00ff00ff807fe07f
84203c95bda68f3cd20f5f3bb065d2c1,7186,5976,fffff3fff3fff7fff3fff3fff3ffe7ffe7ffe7ffcfffcfffcfffcfff9fffffff,9e38f878c3c10f87e07e03e1e387878ee21c878cc70fc3f81e0f1c1c0ff8781f,000025002d002d002d002d002d002d004a005a00180094009400340020000000,ff00f300f300f700f700f300f300e700e700e700cf00cf00cf00cf009f00ff00
39026a5b4f7486acd7ab9d02482ff69b,4992,2752,fe00f801f0ffe3ffc7ff87ff87ffcfffcfff8fff8fff8fff8fff8fffc7ffefff,9f817078703f43ebe3834f804e7e4e0fcc391c7fc8f89cc699c0998c99c0b91f,084b11e323804f019d803a003e001c001c003c00380038003c0018009a005a00,fc00f000c019803f80ff01ff01ff03ff03000300030007000300030003008300
f56b848ef716237930644c45b7480b09,5212,4979,ffffcfffc7ffe7ffe7ffe7ffe7ffe7ffe3ff83ff87ffefffffffffffffffffff,9e1e1e0fc38303f13870e38707bef0f0e0e0c1fef078f8381e1ec3cee1c11fe1,100098001a004a0018004a004a004a000d006d004c0018000000000000000000,ef00cf00c700e700e700e700e700e700e30083008700af00ff00ff00ff00ff00
120f3222f28aea27936ebacdfc0af3b6,5824,1856,c7ffc1fff1ffffffff7fff7fffc1ffc1c787c05ffe3ffe3ffe3ffd17ff17ff9f,ee26992596d836664db34e4c9272869bc92cc1f9d322e492e1ece172d8cd69b6,1d808ee026e0210002c800e3101d008d1b1b10d704cc006e006c026701370036,007f003f803ffffffe7ffe01ff80ff80c001c001e007f007f807f803fc03ff03
462839866ad252b9bbf2c34be653745e,704,5312,ffffffffffdffd8ffc01e8010000000000010019203f30ff73ffffffffffffff,a8bf6f8ecd4090f9166a5a67320de280c9e0ad1dada31d96671c60e45ab67ed3,00180036029b131f499b585b5a994c5d4cb54cb349794775e6b3a5c0c2000600,ffffffdfff8ffd81ec01000000000000000000110019003f31fffbffffffffff
c4aa6b337bd9348d6e5eb7e35418e491,4366,24402,fffffff9fff8cff2c7f287f737e737fff33f7e2f7c0ffc9fff9fffdff9dfffff,f69a5e6ed987e0a9a06d89ba27592f469d133113647ef0dcd9b06664268d1b13,00001009000318169a0628046c4ccc000460826885a8013002b0021002100200,f00df008f008c00080f280f610e730ef772076207c207c80fd90f9d0f9d0fbf0
a099b54eb2b17f63033f310eba0a61fc,5888,2176,9fff8fffc3ffe1fff0fff87ffc3ffe1fff1fff0fff87ff87ffc3ffc3ffe7fff1,ef6236909b684dd086e9c376f1b9e1c570f2b879583c785e743fda13e5294210,320039000e80070021a011d008e0047002340038011c008e0006000e000f0003,030003008100c000e040f000f010f0000e0c0e040f000f00008000c000c100e0
979f4dc560d37b8ed26dbc8064b85f18,7770,5976,fffffffffcfffcfffcfffcfffc7ffe7ffe7ffc7ff87ff9ffe1ffffffffffffff,b333e331cccc18cec6639cf93198c6731ce7e3993e33c8c6c39c3831c1ce391c,00000100098001a005a005a005a004a000d004d009c003004e80080002000000,0f000d000c000c000c700c700c700e700e700c70087008f0e1f0e7f0fff0fff0
d49ec86c92a9a403ccd971a0e12fe734,1984,1216,ffffffe7ff67ff07fe07fc17fce7f877f86ff3ffe2ffe3ffc7ff87ffffffffff,bb3b63c8ce4c9c74b391971eacf064e7270e717899459b1333333612e4ce6c4c,0006000f00c5004d007d04b7098601a6118c261806f04ce09d805d0024000000,ffe7ff81fe00fc00f801f001f003e003c007c00f801f003f00ff01ff8fffffff
74152f587c556cfc44a0256fbd21da59,3802,7469,ffffffffffffc3ff80ff907f3e3f7f3fffbfffffffffffffffffffffffffffff,b6ec3fe6c912c419c64d626e33f239901c89cc4dc66fe37773b039981d8c1e0e,00000600008096400b8062d04070c16800200000000000000000000000000000,ff00ff00ff00c100007000300e300f3000bf00ff00ff00ff00ff00ff00ff00ff
b887c69ecbc724b367ec91bda0b3d34e,6642,6225,fffffffffffffffff9fffbfff9fff9fff9fff8ffe1ffe7ffe7ff8fff1fff3fff,b9cee0c3c7397c1861c61e07f8710781e41c1ff0f00387f8fc0131ffff00c87f,000000000000000002801680128003000b40030007000c000a001a0070004800,ff00ff00ff00ff00f900f900f900f900f900f000e000e700e70087000f001f00
d8abf403ab5663c07528475647e0db5a,6592,2304,f003e001fffffbfff3ffe3ffe3ffc7ff8fff8fff0fff1fff8fffc7ffe03ff81f,bfff7820609003ef7e1c3c0060fb6f06c7c0ac61cf07847fc704c758cf1f87c3,047f07f30001068406004e000e001c001a00380034007400382018004f702130,e000c000f3f0f1ffe100c000c100030003ff07ff0fff07ff07ff03ffc00fe00f
34d661c988d4a40925060a9a50a4544c,8052,4482,ffffffffffff9fff8fffc7ffc7ffe7ffe7fff3fff1fff9fff9fffcfffcfffcff,b98e8e63e398f0e2dc393f0e1cc733f887fc03f31ce17618e00ef007f8063738,000020000000300018009a001c004a000d002680168013000340094009800180,ff00ff00ff000f000f00c700c700e700e300f300f100f900f800f800fc00fc00
a0c04a4f156d76aa695bb9264c1bc0b9,8704,6912,fff9fff9fff8fff3fff3ffe7ffcfffcfffcfffe7fff3fff3ffe7ffcfff9fff9f,c969d2ad9692524aa5a56d259a5aad72b25aa496ad6d2d9793646a5b5b562496,00030009000300160025004d004a005a004a002d00070026004d001a00140038,00f100f800f800f300e300c700cf00cf00c700e700e300f300e700c7008f009f
4d891865079692c7dafac84d6e422bc1,5312,1664,fffff0fff07ff07ff07ffc3ffc3ff81ffe1ffe0fff07ff87ff83ff0ffe0fffff,e5a633c399a34db6a65ccf19cc6dc4e6d95361ad92466652e7b1734631a09271,4b0003c021c013a005f008f8086c017c0436027e001f010f009f0019007b0064,a1ff807f807fc03fc01fe00fe00ff007f807f803fc03fc01fe01fe00fc01ff1f
a886fbc23aece507ae9663d9877fe7a1,6964,5727,fdfff1ffe3ffe7ffe7ffe7ffcfff8fff9fff9fff9fff9fff8fff9fff9fffffff,9fc0781ff07f01e0e1c10f87e01fc79ec710c738ce19c47c8e78de211e733c63,030003000e0048001a005a009800340020003000300028003400340028004000,f900f100e100e700e700c700cf008f009f009f009f009f008f008f009f009f00
3a624ae0d560c6d61d4143a5f90bd801,7872,5888,fffffff3fff3fff3fff3ff93ff93ffb3ffe7fee7ffe7ffe7ffe7ffe7ffe7ffff,ca535294b52cad6bb55a6d89b4a55b29926c4a5a24a569b3c96a96aab74bad4a,00060016001600120002001200320026008500ad002d002d000c002d00250000,00f300f300f300f300f30081000300930e670e670fe70fe700e400e400e000f0
d8a2411e48aa5feb4fa2ef30d0d7b4b1,6976,4608,ffffffffffff87ff8fff8fff9fffc7ffe7ffe3fff9fff9fff9fffcfffe7ffe7f,bf808fc0e11ff87f9c38c380c1e23e391e0e0783f0f8f83ef00fc7c383f021fc,0000200010001a003c00380034009a004d00250016800280034001a004e002c0,ff00ff00ef0087008f008f008f00870003f023f031f039f008f00c700e700e70
479c67e60b431a189c31e65be43f3741,7744,1408,fe0ff80ff07ff0ffe01fe0ffe0fff0fff0ffe0fff0fff03ffc1ffe0fff1fffff,b0f839adc70763b1ccb1668e9c6c4c3ec309d9e199989a639933964c2e2e9e79,0019017f01e6038c4b7807f8073007b005b00b30259822ec0976003b02730000,fc05f003f007f06fe00fe01fc03fe01fe03fe03f801f800fe007f803f813ffff
5c5a01104830e536fb03a7eb9bc02045,6976,2304,ffe3ff83fe1ffe7ffc7ff87ff8fff8fff87ffe3fef0f8f879fe387f3e3fffbff,b318f11bce634e60f08e19cce49d1233d1b19c97c262b5359696b46eb7a5e4d8,0007000f00f9049409b009b0137013b0019804ec1e3e359b264f3da78f930284,ffe1ff01fc0ff81ff03fe03fe03fe01fe01ff00f80070001010100c1c0fffbff
2f36ff8187d5edeea79ad2e87763a89b,2624,5760,fffdffe0ffe0ff87ff0ffe1ffc3f1c7f00ff09ff0fff0fff3fff3fff3fffffff,a3bf6b20c8619b8fb39cb631a4870c9eb990a937ab642b4c295be950bffc0c0d,00010001004f000e0038003420e839c079a07b00da005800c000500050004000,fff0ffc0ff80ff00fe03fc07880f003f007000f001f007f00ff03ff03ff03ff0
5121187bc98e8e74d926c47644cdcf7b,7104,3136,9fff8fff8fffc7ff87ffc7ff87ffc7ffc7ffe7ffe3fff0fff8fffe59ff01ff8f,9f838fc0e3f030f8ce7e63e0b8fc463fb18f48e09738680fd823a11c5aa6ac5b,380038001800180018001c001c001c001a000f0006000300018100910073001c,0400040004000400070003008300830083f0c1f0c0f0c070e038f800fc01fe03
bdeb7ab6c22749f3a39e5a88ee4a0fa4,6656,2944,07ff80fff83fff0fff83ffe1fff9fff1fff1fff1fff1fff3ffc3ff87ff1fff7f,cad437ba256a1b5296a4092d9a5a4db9c953e493c5abe6cbe367e2446127f126,38202bc002ea103c020f0003002300030003000300070027000f001c00780040,008c000cc004fc00f000f080f020f020ff00ff00ff20ff00ff80ff00fe00fe10
c141ed8d4226eef5e743d77790063398,2816,5632,203300010100fffcfffcfffcfffcfffcfffcfffefffefffefffefffefffcfffc,d56a2aaa2ab92b552ad57555a21fd51bd513d50a9510d5aa9564d5ea89e45dac,45a6052726512001000500040004000400040000000000000000000000040001,0001000000009bfcfff0fff0fff0fff000fc00fc00fc00fc00fe00fc00fc00fc
2b5c8f68994cec1f26e894850ab51704,8576,6400,fff9fff9fff9fff9fff9fff9fff9fff9fff9fff9fff9fffbfff3fff3fff3fff3,dab594a9a952b5aba95aab54a5654a4ab5a54ad495aa4b52b5a54b4ab52aab56,000100090009000b000b00030003000b000b0009000b00020012001600060006,00f900f900f900f900f900f900f900f900f900f900f900f900f300f300f300f3
05f2ae45ead3e5737d102656366752df,8064,3328,c07f807ffcfff8fff8fff8fffcfff8fffc7ffe7ffe3fff1fff8fffc7ffc3fff1,f39833994873266393334d8d96ce4926b48dc8ccf5a4f39af18dc8dcc529e619,12c024e001e001c0014001e001e001e001b000d00068003c013e000f00070007,00000000f000f000f030f830f830f810f81ff80ffc07fe03ff03ff81ffc0ffc0
0032bfa835ce0f43a92ae0bbab6871cb,7025,5976,fffffffffcfff8fff1fff3ffffffffffffffffffdfffcfffcfffcfffcfffffff,bf8370f8070fc70fc4781e0738f038e731c7e38ce31c07383c7178731fc7c1c6,010002000580014006002500080004000000000030009c001800980018000000,ff00ff00fc00f800f100f100f700ff00ff00ff00cf00cf00cf00cf00cf00ff00
eb2267a9e6ad63f9c9d1386b8688ccc0,6976,1792,fdfff0fff07ffe1ffe1fff1fff1ffe3ffc3ffc07fe3ffe3ffc7ffcfffefffeff,e6632ccc99b13336998d8ccccccec719c666c64bc73cc739c64d6733c9989630,1360239421ce107e027702710275046400ec00dc04e800e800d8019005a00580,80bf000f0003f803f803fa01fa13f013fc06f800f80ff80ff80ff85ff87ffe7f
25c2e6b1c5a915c24df1732d4de8e435,3584,5760,fefff03ff03f839f8f9f9f9fff9fffcfffcfffcfffe7ffe7fff3fff1fff8fffe,edb334d13249fb6df124ca928d0bce9d8d5adcadcc549ce80af4056a6687e542,05c014d024682c28583430b400940018001a004a004e002d0026000300090004,e03f803f001f001f031f0f8f1f8fff87008700c700c300c100e000e000f000f8
93c9f7f98f8ecda60b56a601eccc5acc,9019,5976,ffffffffffffffff3fff9fffcfffe7ffe7fff3fff3fff9fff8fffc7ffe7fff7f,bb33cccce33278d98e36238b88e26238d88e7663dd9067e489bb247e991fe640,00000000000080006000380094005a004e002d000680130009c005a004d00250,ff00ff00ff003f001f008f008f00c700e7f0e3f0f1f0f0f008f00c700c300e30
d1b4359a8c2aad62e330ad3fb0a59eb7,7327,5976,9fff9fff9fff1fff1fff8fffe7ffe7ffe7fff3ffe7ffe7fff3fff9fffdffffff,9c7c07ffc3c3f870fe0c3c07cf0321e38079e01ef803fe003b86ce71619cc87f,6000280060007000600018001a0008000d002d000c002d00260013400b000400,9f009f009f001f001f008f00c700e700e700e700e700e700f300f000fd00ff00
53b8f259c520cdd1d4b795642340055e,6848,1920,8fff87ffe1ffe1fff87ffc3ffe1fff0fff8fffc7ffe1ffe3ff87ff87ffc3ffe3,e92f369e9a5ccd2acfb5a6dad34961a2b1a158d3a4ea696cb6966906b4037291,3a001d000e80472023d008e80470023a011d000e0007000f001c001c000f004f,03ff01ff80ffc07ff03ff81ffc0bfe0300030081008000800001000100000080
ab3c5351479e3e58b4feef80e6f416f3,5888,6400,fffffffff3fff3fff3fff3fffbfff9fff9fffcfffcfff8fff1ffe7ffc7ffffff,b991cce3ce3c7398c78e1ce7e3311e3c71c60e3b9871318e8e33c1c3271cc4e3,00000000040026000500060016801280030009c005a0118006004c001a002400,ff00ff00f300f300f300f300fb00f900f900fc00fc00f800f100e300c700df00
7c0b64e1c730a010c9c94f3462ab60a7,8128,6144,9fff8fff8fff9fff9fff9fff9fff9fff9fff9fff9fff9fff9fff9fff9fffffff,8ff01fc0fc03001ff80300fef03ff03ce03fe07ce07f0fc007fff80f1f0001ff,2800340034003000280028002800280028002800280068006800280020000000,9f008f008f009f009f009f009f009f009f009f009f009f009f009f009f00ff00
a576f47b644facaa1aa60db9c41d9db1,6720,2240,bfff8fffc3fff03ffe0fffc7ffe3fff1fff0fff1ffe3ffc3ffc7ff87fe0ffc7f,eb6696d2b529dac9d292c96ccb5a64a6f2bc32d7b979786ad92d9c148c940642,640030200e0000f41018040f00460003000300230027000f008d001e007801c0,0ff007f080f0c00008030f830fc10fe000e000e000c000c10f810f030c07083f
d769a8772ea5d3e1a1644c851ba06b9d,3620,4731,ffffffffbfff87ffc3fff3ffe3fff3ffe3ffe3ffe3ffe7ffe7ffe7ffe7ffffff,bc3801e1c38ec71ee0e1f00778633c300f1c1f381fe7c3cfe0fde0f1f0673e0c,0000080040001c000d004600068025000e8046004d004a004a004a000a000000,ff00ff009f0087008300e300e300e3000300030023002700e700e700e700ff00
7e76962df73b38e2940440f4ee732725,6784,6144,fffbfff9fff9fffdfff9fff9ffc9ffe1ffe1ffe3fff3fff3ffe7ffe7ffffffff,caad56adb54a6b526ab5692db6d2b549a94aa556ad28b55a944a956969246da5,000300030009000100090011001b004b002b000a00160027002d000a00000008,00fb00f900f900fd00f900d900c100c100e100e300f300e300e700e700ff00ff
9c24ae764d87098d03faccc2e2a579d0,960,768,fffffffffffffffffe1ffc0df80bf00fe00fe00ff00fe01ff07fffffffffffff,e4b46ea29a4b395e61b464a7668e9a7c92d9cd87992c9638649a33e6c64d9999,03f8029f0617078704710839109b007b29be08de41bc047447cc0c2000800800,f8fff803f801f001f001e001e001c003c003c007e00fe01fe07fe7ffffffffff
254289dc6ef3ccf26a7ee32617106936,5252,10458,fffffffdfff9fff9fff9fffdfff9fff9fff3ffe3f387f00ffc1fffffffffffff,eaa9d2a9b5526954da5536b26d6a9b5a3694cca5937a24d68da533296cc29935,0000000100010009000900010001000b04120086060c023800e0040000400000,000d000d000900090009000d0009000903f103e30107000f0c1f0fff0fcf0fcf
c4b7ca39cc464a7af7f80fb9f4bc05c3,5248,4608,ffffffffffffffdfff9fff9fff9fff9fff9fff9fff1fff31fe21fc61fe7dff7f,e4928d92936d42cd8db26224acd97333cac4b539493696cc63399e4e53b9ad76,00000020001000940034013400b400b400b4003501320263024304cb04c10044,00f000f000f0008000900090008000900f9f0f9f0f030f010e000c010c790e7f
